#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005737	cytoplasm	415	7481	0.29	4.64e-47	3702.AT1G02120.1,3702.AT1G02500.1,3702.AT1G02980.1,3702.AT1G03100.1,3702.AT1G03630.1,3702.AT1G04760.1,3702.AT1G04920.1,3702.AT1G04980.1,3702.AT1G05570.1,3702.AT1G06410.1,3702.AT1G06780.2,3702.AT1G06820.1,3702.AT1G06950.1,3702.AT1G07670.1,3702.AT1G07880.2,3702.AT1G07910.2,3702.AT1G08030.1,3702.AT1G08070.1,3702.AT1G09430.1,3702.AT1G10760.1,3702.AT1G11790.1,3702.AT1G12360.1,3702.AT1G12410.1,3702.AT1G12470.1,3702.AT1G12840.1,3702.AT1G13980.1,3702.AT1G14360.1,3702.AT1G16240.1,3702.AT1G17220.1,3702.AT1G17500.1,3702.AT1G17720.1,3702.AT1G17870.1,3702.AT1G18600.1,3702.AT1G19300.1,3702.AT1G19430.1,3702.AT1G20110.1,3702.AT1G20200.1,3702.AT1G20560.1,3702.AT1G21170.1,3702.AT1G21650.3,3702.AT1G22620.1,3702.AT1G22700.1,3702.AT1G22860.1,3702.AT1G22940.1,3702.AT1G23030.1,3702.AT1G25450.1,3702.AT1G26480.1,3702.AT1G26690.1,3702.AT1G27320.1,3702.AT1G29870.1,3702.AT1G29900.1,3702.AT1G31810.1,3702.AT1G32400.3,3702.AT1G34130.1,3702.AT1G35470.2,3702.AT1G37130.1,3702.AT1G44120.1,3702.AT1G44575.1,3702.AT1G44910.1,3702.AT1G45130.1,3702.AT1G48260.1,3702.AT1G49970.1,3702.AT1G50500.2,3702.AT1G50700.1,3702.AT1G51965.1,3702.AT1G53280.1,3702.AT1G53310.3,3702.AT1G53750.1,3702.AT1G56070.1,3702.AT1G56340.1,3702.AT1G56570.1,3702.AT1G58050.1,3702.AT1G58230.1,3702.AT1G60070.2,3702.AT1G60160.1,3702.AT1G60420.1,3702.AT1G61790.1,3702.AT1G62750.1,3702.AT1G63700.1,3702.AT1G64210.1,3702.AT1G64460.1,3702.AT1G64710.1,3702.AT1G67140.3,3702.AT1G67230.1,3702.AT1G67300.2,3702.AT1G67730.1,3702.AT1G68560.1,3702.AT1G69960.1,3702.AT1G70290.1,3702.AT1G70320.1,3702.AT1G70730.3,3702.AT1G71460.1,3702.AT1G71830.1,3702.AT1G72560.3,3702.AT1G72730.1,3702.AT1G73590.1,3702.AT1G74260.1,3702.AT1G74310.1,3702.AT1G74850.1,3702.AT1G74920.1,3702.AT1G75110.1,3702.AT1G75220.1,3702.AT1G77680.1,3702.AT1G78180.1,3702.AT1G78560.1,3702.AT1G78660.3,3702.AT1G79050.1,3702.AT1G79280.2,3702.AT1G79560.1,3702.AT1G79830.4,3702.AT1G79870.1,3702.AT1G79930.1,3702.AT1G80660.1,3702.AT1G80670.1,3702.AT2G01440.1,3702.AT2G04842.1,3702.AT2G05320.1,3702.AT2G06530.1,3702.AT2G13540.1,3702.AT2G13600.1,3702.AT2G16780.1,3702.AT2G18450.1,3702.AT2G18790.1,3702.AT2G18915.2,3702.AT2G19470.1,3702.AT2G19570.1,3702.AT2G19950.2,3702.AT2G20580.1,3702.AT2G22900.1,3702.AT2G23096.1,3702.AT2G24270.4,3702.AT2G24500.1,3702.AT2G26060.1,3702.AT2G26080.1,3702.AT2G26140.1,3702.AT2G26330.1,3702.AT2G26670.1,3702.AT2G27600.1,3702.AT2G27880.1,3702.AT2G29140.1,3702.AT2G29560.1,3702.AT2G30110.1,3702.AT2G30520.1,3702.AT2G30550.2,3702.AT2G30800.1,3702.AT2G30950.1,3702.AT2G31250.1,3702.AT2G31320.1,3702.AT2G31510.1,3702.AT2G31660.1,3702.AT2G32230.1,3702.AT2G33770.1,3702.AT2G34650.1,3702.AT2G36990.1,3702.AT2G37040.1,3702.AT2G38060.1,3702.AT2G38280.2,3702.AT2G40150.1,3702.AT2G40290.1,3702.AT2G40890.1,3702.AT2G40940.1,3702.AT2G41040.1,3702.AT2G41560.1,3702.AT2G41680.1,3702.AT2G42010.1,3702.AT2G42130.4,3702.AT2G42520.1,3702.AT2G43200.1,3702.AT2G44350.2,3702.AT2G45240.1,3702.AT2G46020.2,3702.AT2G46210.1,3702.AT2G46520.1,3702.AT2G46910.1,3702.AT2G47250.1,3702.AT3G01280.1,3702.AT3G01550.1,3702.AT3G02780.1,3702.AT3G03710.1,3702.AT3G03900.1,3702.AT3G05420.2,3702.AT3G07620.1,3702.AT3G07700.3,3702.AT3G08850.1,3702.AT3G08900.1,3702.AT3G09090.1,3702.AT3G09320.1,3702.AT3G09840.1,3702.AT3G11910.1,3702.AT3G12060.1,3702.AT3G12160.1,3702.AT3G12380.2,3702.AT3G12680.1,3702.AT3G13080.1,3702.AT3G13530.1,3702.AT3G13600.1,3702.AT3G13772.1,3702.AT3G14350.1,3702.AT3G15200.1,3702.AT3G16380.1,3702.AT3G16620.1,3702.AT3G16910.1,3702.AT3G17205.1,3702.AT3G17630.1,3702.AT3G18110.1,3702.AT3G18480.1,3702.AT3G18630.1,3702.AT3G20040.1,3702.AT3G20930.1,3702.AT3G21250.2,3702.AT3G22110.1,3702.AT3G22200.2,3702.AT3G22310.1,3702.AT3G23150.1,3702.AT3G25410.1,3702.AT3G26340.1,3702.AT3G29320.1,3702.AT3G30390.2,3702.AT3G45310.1,3702.AT3G45780.2,3702.AT3G46820.1,3702.AT3G46980.3,3702.AT3G48250.1,3702.AT3G48260.1,3702.AT3G48560.1,3702.AT3G48780.1,3702.AT3G48870.1,3702.AT3G51820.1,3702.AT3G53580.1,3702.AT3G54850.1,3702.AT3G55260.1,3702.AT3G57050.1,3702.AT3G57530.1,3702.AT3G59050.1,3702.AT3G59990.4,3702.AT3G60160.1,3702.AT3G60740.1,3702.AT3G60750.1,3702.AT3G60880.2,3702.AT3G61760.1,3702.AT3G62130.1,3702.AT4G00660.1,3702.AT4G02030.2,3702.AT4G02510.1,3702.AT4G02790.1,3702.AT4G03280.1,3702.AT4G03550.1,3702.AT4G04210.1,3702.AT4G05160.1,3702.AT4G09510.1,3702.AT4G09560.1,3702.AT4G09990.1,3702.AT4G10320.1,3702.AT4G10440.1,3702.AT4G10760.1,3702.AT4G12650.1,3702.AT4G13780.1,3702.AT4G14070.1,3702.AT4G14310.2,3702.AT4G14570.1,3702.AT4G15850.1,3702.AT4G16155.1,3702.AT4G16800.1,3702.AT4G17090.1,3702.AT4G17740.1,3702.AT4G17750.1,3702.AT4G17890.1,3702.AT4G18030.1,3702.AT4G18465.1,3702.AT4G18750.1,3702.AT4G20090.1,3702.AT4G20850.1,3702.AT4G21210.1,3702.AT4G21705.1,3702.AT4G22580.1,3702.AT4G23900.1,3702.AT4G23940.1,3702.AT4G24400.1,3702.AT4G24580.1,3702.AT4G24820.1,3702.AT4G25130.1,3702.AT4G26390.1,3702.AT4G26900.1,3702.AT4G26940.1,3702.AT4G27340.1,3702.AT4G27650.1,3702.AT4G28570.1,3702.AT4G28630.1,3702.AT4G29040.1,3702.AT4G30825.1,3702.AT4G31180.1,3702.AT4G31850.1,3702.AT4G32390.1,3702.AT4G32450.1,3702.AT4G32700.2,3702.AT4G33090.1,3702.AT4G33410.1,3702.AT4G33650.2,3702.AT4G34100.1,3702.AT4G34110.1,3702.AT4G34830.1,3702.AT4G35460.1,3702.AT4G36880.1,3702.AT4G36890.1,3702.AT4G37270.1,3702.AT4G37380.1,3702.AT4G38360.2,3702.AT4G38470.1,3702.AT4G39050.1,3702.AT4G39280.2,3702.AT4G39850.3,3702.AT4G40010.1,3702.AT5G01340.1,3702.AT5G02190.1,3702.AT5G02500.1,3702.AT5G02760.1,3702.AT5G03070.1,3702.AT5G04140.2,3702.AT5G04360.1,3702.AT5G04590.1,3702.AT5G05010.1,3702.AT5G05880.1,3702.AT5G06140.1,3702.AT5G06160.1,3702.AT5G08470.1,3702.AT5G08740.1,3702.AT5G09350.1,3702.AT5G10260.1,3702.AT5G10840.1,3702.AT5G11230.1,3702.AT5G12170.2,3702.AT5G13110.1,3702.AT5G13530.1,3702.AT5G13630.1,3702.AT5G14040.1,3702.AT5G14590.1,3702.AT5G14640.1,3702.AT5G14950.1,3702.AT5G15490.1,3702.AT5G15810.1,3702.AT5G15860.1,3702.AT5G15950.2,3702.AT5G16070.1,3702.AT5G16240.1,3702.AT5G16760.1,3702.AT5G16990.1,3702.AT5G17010.1,3702.AT5G17330.1,3702.AT5G17990.1,3702.AT5G18820.1,3702.AT5G19020.1,3702.AT5G19200.1,3702.AT5G19360.1,3702.AT5G19450.2,3702.AT5G19780.1,3702.AT5G19990.1,3702.AT5G20320.1,3702.AT5G20350.1,3702.AT5G20490.1,3702.AT5G20890.1,3702.AT5G22330.1,3702.AT5G22800.1,3702.AT5G22980.1,3702.AT5G25400.1,3702.AT5G26360.1,3702.AT5G26742.2,3702.AT5G26860.1,3702.AT5G27450.2,3702.AT5G35160.2,3702.AT5G36880.2,3702.AT5G37830.1,3702.AT5G38470.1,3702.AT5G38880.1,3702.AT5G42340.1,3702.AT5G42390.1,3702.AT5G42800.1,3702.AT5G42970.1,3702.AT5G43010.1,3702.AT5G43380.1,3702.AT5G43560.1,3702.AT5G45970.1,3702.AT5G46330.1,3702.AT5G46580.1,3702.AT5G47010.1,3702.AT5G48570.1,3702.AT5G48730.1,3702.AT5G49500.1,3702.AT5G49650.1,3702.AT5G49720.1,3702.AT5G49810.1,3702.AT5G49890.1,3702.AT5G54290.2,3702.AT5G54440.1,3702.AT5G54770.1,3702.AT5G55740.1,3702.AT5G55910.1,3702.AT5G56680.1,3702.AT5G57030.1,3702.AT5G57655.2,3702.AT5G59710.1,3702.AT5G60600.1,3702.AT5G60640.1,3702.AT5G61530.1,3702.AT5G61840.1,3702.AT5G61930.2,3702.AT5G61980.1,3702.AT5G62740.1,3702.AT5G63840.1,3702.AT5G64320.1,3702.AT5G64500.1,3702.AT5G65460.1,3702.AT5G65720.1,3702.AT5G66120.2,3702.AT5G66470.1,3702.AT5G66520.1	VAD1,SAM1,CUL2,AT1G03100,PORC,VAMP726,SPS3F,PDIL2-2,CALS1,TPS7,GAUT6,CRTISO,TIC110,ECA4,ATMPK13,RNL,TPST,OTP82,ACLA-3,SEX1,ADT1,KEU,CLP2,AT1G12470,DET3,GN,UTR3,SYP51,FUG1,AT1G17500,PP2AB2,EGY3,RBL12,PARVUS,AT1G19430,AT1G20110,EMB2719,AAE1,SEC5B,SECA2,ATSAC1,AT1G22700,AT1G22860,TH1,AT1G23030,KCS5,GRF12,AT1G26690,HK3,AT1G29870,CARB,AFH14,TOM2A,STT3B,RanBPM,NIA2,AT1G44120,NPQ4,PRP40A,BGAL5,CIPK17,CLPR1,HIT1,CPK33,ABO5,DJ1B,PPC1,RPT1A,LOS1,CRT1a,PGN,AT1G58050,AT1G58230,AT1G60070,AT1G60160,AT1G60420,AT1G61790,SCO1,YDA,AT1G64210,AT1G64460,AT1G64710,SWEETIE,LINC1,AT1G67300,KCR1,XYL1,PP2A,TPS8,UPL2,PGM2,AT1G71460,SERK1,PSD,AT1G72730,PIN1,PUR4,HSP101,PTAC2,ALDH10A8,RRA2,ERDL6,AT1G77680,AT1G78180,AT1G78560,GGH1,RECA1,NUA,FTSH12,GC5,AT1G79870,HSP91,HA9,RAE1,AT2G01440,EMB2761,AT2G05320,VPS2.1,ABH1,SLO2,MSI2,SDH1-2,PHYB,LKP2,ckl5,CDA1,At2g19950,RPN1A,AT2G22900,P4H13,ALDH11A3,FZF,emb1345,GLDP2,ftsh4,TE1,TED4,SKD1,AGO5,PUM3,ENOC,UBA1,RPT2,AT2G30550,HVT1,VAR2,HEMA3,PARP1,ARI7,SAD2,PRORP1,PHO2,PID,SIGF,PAL1,PHT4;2,FAC1,TBL28,AT2G40290,CYP98A3,ERS1,AT2G41040,At2g41560,NTRC,PLDBETA1,AT2G42130,AT2G42520,AT2G43200,ATCS,MAP1A,BRM,SLD2,AT2G46520,AT2G46910,AT2G47250,VDAC1,PPT2,IPP2,RIF10,APK3,ACBP4,AT3G07620,AT3G07700,RAPTOR1,RGP3,DEX1,AT3G09320,CDC48,UBP13,TBL1,RABA4D,ARP5,HUA1,ABCC3,MAPKKK7,AT3G13600,TMN7,SRF7,AT3G15200,PAB6,TOC120,AAE7,UPL6,CHX19,EMB1270,CASP,UNG,ATHXK4,AT3G20930,ABCC8,PAC1,POP2,PMH1,ETR2,AT3G25410,AT3G26340,AT3G29320,AT3G30390,AT3G45310,PHOT1,TOPP5,PHT4;3,BIR6,WNK3,CSR1,SPT1,HSP93-III,G4,AT3G53580,PUB14,HEXO1,CBL,CPK32,PAO3,MAP2B,ABCC9,TTN1,AT3G60750,DHDPS1,DL1B,LCD,RH8,AT4G02030,TOC159,EMB3129,PETC,GSL05,PUX4,AT4G05160,CINV2,AT4G09560,GXM2,AT4G10320,AT4G10440,MTA,AT4G12650,AT4G13780,AAE15,AT4G14310,AARE,RH1,AT4G16155,AT4G16800,CT-BMY,AT4G17740,HSF1,AGD8,AT4G18030,AT4G18465,DOT4,EMB1025,TPP2,At4g21210,AT4G21705,AT4G22580,AT4G23900,FtsHi1,CIPK8,REN1,AT4G24820,PMSR4,AT4G26390,AT-HF,AT4G26940,AT4G27340,PEL1,AT4G28570,ABCB23,RPT2a,AT4G30825,AT4G31180,PGR3,AT4G32390,MEF8S,AT4G32700,APM1,SPPL1,DRP3A,CER9,PAB2,MRL1,NTRB,At4g36880,IRX14,HMA1,AT4G37380,LAZ1,STY46,AT4G39050,AT4G39280,ABCD1,SNRK2.7,mSFC1,PCS1,HSC70-1,AT5G02760,IMPA-9,GLU1,LDA,SIR,AT5G05010,AT5G05880,SNX1,ATO,PEX1,NDC1,PI-4KBETA2,RABH1e,EMP1,AT5G11230,CLT3,G6PD2,KEG,GUN5,PHT3;1,AT5G14590,At5g14640,GMII,UGD3,AT5G15810,PCME,AT5G15950,AT5G16070,AT5G16240,ITPK1,AT5G16990,AT5G17010,GAD,At5g17990,EMB3007,MEF18,TSC10B,CPK34,CDPK19,TUA5,RPT6A,DCL4,TIP1,XIK,AT5G20890,RIN1,EMB1030,scpl47,AT5G25400,AT5G26360,emb1138,LON1,MK,AT5G35160,ACS,OXP1,RAD23D,AUG5,PUB15,AT5G42390,DFR,COP8,RPT4A,TOPP6,AT5G43560,RAC2,At5g46330,AT5G46580,LBA1,ROF2,AT5G48730,AT5G49500,XK-2,GH9A1,MMT,CLC-C,CcdA,CLUB,THI1,CRR21,D6PK,SYNC1,LUT2,AT5G57655,VIP2,HDS,PDIL1-4,AT5G61530,GUT1,APO3,AGD1,HIR1,RSW3,AT5G64320,AT5G64500,KAC2,NFS1,AT5G66120,AT5G66470,AT5G66520
